7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,
7,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,6,0,0,0,0,7,0,0,0,0,0,0,0,7,
7,0,0,0,0,0,0,0,0,0,0,0,0,9,10,11,12,0,0,0,0,7,0,0,0,0,0,0,0,7,
7,0,0,0,0,0,0,0,0,0,0,0,0,15,16,17,18,0,0,0,0,7,0,0,0,0,0,0,0,7,
7,0,0,0,0,0,0,0,0,0,0,0,0,21,22,23,24,0,0,0,0,7,7,7,7,7,0,0,0,7,
7,0,0,7,7,7,7,7,7,7,7,7,7,0,0,0,7,7,7,0,0,7,7,7,7,7,0,0,0,7,
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,
7,0,0,7,0,0,7,7,0,0,0,0,7,7,7,7,7,7,7,0,0,0,7,0,0,0,0,0,0,7,
7,0,0,7,0,0,7,7,0,0,0,0,7,7,7,7,7,7,7,0,0,0,7,0,0,0,0,0,0,7,
7,0,0,7,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,0,0,0,7,
7,0,0,7,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,
7,0,0,7,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,
7,0,0,7,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,
7,0,0,7,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,
7,0,0,7,0,0,7,7,7,7,7,7,7,7,0,0,7,7,7,7,7,7,7,0,0,7,0,0,0,7,
7,0,0,7,0,0,0,0,0,0,0,0,7,7,0,0,7,7,0,0,0,0,0,0,0,7,0,0,0,7,
7,0,0,7,0,0,0,0,0,0,0,0,7,7,0,0,7,7,0,0,0,0,0,0,0,7,0,0,0,7,
7,0,0,7,0,0,0,0,0,0,0,0,7,7,0,0,7,7,0,0,0,0,0,0,0,7,0,0,0,7,
7,0,0,7,7,7,7,7,7,7,7,7,7,7,0,0,7,7,7,7,7,7,7,7,7,7,0,0,0,7,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
