0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,328,329,330,331,332,0,0,0,0,0,0,0,0,0,280,281,282,283,284,0,0,0,0,0,
0,0,0,0,0,0,388,389,390,391,392,0,0,0,0,0,0,0,0,0,340,341,342,343,344,0,0,0,0,0,
0,0,0,0,0,0,448,449,450,451,452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,430,431,0,0,0,0,0,0,0,438,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,490,491,0,0,0,0,0,0,0,498,499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430,431,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490,491,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352,353,354,355,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412,413,414,415,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,430,431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,490,491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357,358,359,
0,0,0,0,0,0,0,0,0,527,528,529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417,418,419,
0,0,0,0,0,0,0,0,0,587,588,589,0,0,0,0,0,0,0,0,0,438,439,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,438,439,0,0,0,0,0,0,0,498,499,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,498,499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,430,431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,490,491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
